Date,High,Low,Open,Close,Volume,Adj Close
2021-01-25,10.319999694824219,9.029999732971191,9.859999656677246,9.550000190734863,10821200,9.550000190734863
2021-01-26,9.789999961853027,9.229999542236328,9.569999694824219,9.430000305175781,7540000,9.430000305175781
2021-01-27,13.989999771118164,10.710000038146973,12.720000267028809,12.079999923706055,47906400,12.079999923706055
2021-01-28,11.640000343322754,9.449999809265137,11.5,9.869999885559082,16196700,9.869999885559082
2021-01-29,10.550000190734863,9.489999771118164,10.199999809265137,9.59000015258789,7684600,9.59000015258789
2021-02-01,10.199999809265137,9.319999694824219,9.899999618530273,10.020000457763672,6601500,10.020000457763672
