Date,High,Low,Open,Close,Volume,Adj Close
2021-01-25,20.829999923706055,15.739999771118164,19.549999237060547,18.030000686645508,363829100,18.030000686645508
2021-01-26,19.510000228881836,17.190000534057617,19.09000015258789,18.920000076293945,242740800,18.920000076293945
2021-01-27,28.770000457763672,19.809999465942383,20.25,25.100000381469727,372222600,25.100000381469727
2021-01-28,22.5,13.399999618530273,19.469999313354492,14.649999618530273,194906600,14.649999618530273
2021-01-29,18.1200008392334,13.6899995803833,17.979999542236328,14.100000381469727,93685700,14.100000381469727
2021-02-01,15.539999961853027,12.729999542236328,14.640000343322754,14.630000114440918,78506000,14.630000114440918
